acc,auc,duration,fold,framework,id,info,logloss,mode,models,params,result,seed,tag,task,utc,version,type,score,imp_result,imp_score,norm_score
,,57600.2,5,tpot,openml.org/t/189355,Missing predictions.,,aws.docker,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T15:59:41,0.9.6,multiclass,,1.11409,-1.11409,0.981985
,,57600.1,3,tpot,openml.org/t/189355,Missing predictions.,,aws.docker,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T15:59:26,0.9.6,multiclass,,1.09129,-1.09129,0.987682
,,57600.2,7,tpot,openml.org/t/189355,Missing predictions.,,aws.docker,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T16:00:21,0.9.6,multiclass,,1.10881,-1.10881,0.984337
,,57600.2,9,tpot,openml.org/t/189355,Missing predictions.,,aws.docker,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T16:01:07,0.9.6,multiclass,,1.04365,-1.04365,0.994412
,,4233.1,0,tpot,openml.org/t/189355,Exception: Aborting instance i-07ff7301ef0fdf7db for job aws_large-8c8h_Dionis_0_TPOT.,,aws,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T01:07:30,0.9.6,multiclass,,1.04314,-1.04314,0.987553
,,6045.5,2,tpot,openml.org/t/189355,Exception: Aborting instance i-00620892b62d82a61 for job aws_large-8c8h_Dionis_2_TPOT.,,aws,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T01:37:53,0.9.6,multiclass,,1.08182,-1.08182,0.992407
,,12029.1,8,tpot,openml.org/t/189355,Exception: Aborting instance i-0ee809f3216f8951b for job aws_large-8c8h_Dionis_8_TPOT.,,aws,,{'_attempt': 2},,5.92812e+08,stable,dionis,2019-04-26T03:18:06,0.9.6,multiclass,,1.0561,-1.0561,0.98658
,,26724,8,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_8_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:11:45,2.6,binary,,,,
,,26791.1,7,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_7_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:12:47,2.6,binary,,,,
,,26913.4,6,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_6_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:14:34,2.6,binary,,,,
,,27033.2,9,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_9_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:16:55,2.6,binary,,,,
,,27605.3,0,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_0_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:25:39,2.6,binary,,,,
,,27674,5,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_5_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:27:27,2.6,binary,,,,
,,27720.8,2,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_2_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:28:20,2.6,binary,,,,
,,27889.1,1,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_1_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:30:32,2.6,binary,,,,
,,27892.8,4,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_4_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:30:46,2.6,binary,,,,
,,28112.5,3,autoweka,openml.org/t/189356,Error: Command 'java -cp /bench/frameworks/AutoWEKA/lib/autoweka/autoweka.jar weka.classifiers.meta.AutoWEKAClassifier -t /input/org/openml/www/datasets/41147/dataset_train_3_target_last.arff -T /i...,,aws.docker,,{'_parallelRuns': 4},,3.59572e+09,stable,albert,2019-04-19T05:34:37,2.6,binary,,,,
0.63966,0.674632,27594.2,9,autoweka,openml.org/t/189354,,,aws.docker,,,0.674632,4.0729e+08,stable,airlines,2019-04-18T20:28:46,2.6,binary,0.674632,0.674632,0.674632,1.06984
0.657242,0.704184,32835.8,1,autoweka,openml.org/t/189354,,,aws.docker,,,0.704184,4.0729e+08,stable,airlines,2019-04-18T21:55:46,2.6,binary,0.704184,0.704184,0.704184,1.26413
0.638863,0.680315,33552.4,3,autoweka,openml.org/t/189354,,,aws.docker,,,0.680315,4.0729e+08,stable,airlines,2019-04-18T22:07:34,2.6,binary,0.680315,0.680315,0.680315,1.10759
0.641607,0.680775,33537.4,6,autoweka,openml.org/t/189354,,,aws.docker,,,0.680775,4.0729e+08,stable,airlines,2019-04-18T22:07:39,2.6,binary,0.680775,0.680775,0.680775,1.10156
0.641051,0.680086,34070.4,5,autoweka,openml.org/t/189354,,,aws.docker,,,0.680086,4.0729e+08,stable,airlines,2019-04-18T22:16:32,2.6,binary,0.680086,0.680086,0.680086,1.12975
0.63573,0.676123,34330.7,8,autoweka,openml.org/t/189354,,,aws.docker,,,0.676123,4.0729e+08,stable,airlines,2019-04-18T22:20:49,2.6,binary,0.676123,0.676123,0.676123,1.10089
0.660722,0.710068,34432.1,7,autoweka,openml.org/t/189354,,,aws.docker,,,0.710068,4.0729e+08,stable,airlines,2019-04-18T22:22:35,2.6,binary,0.710068,0.710068,0.710068,1.31101
0.659819,0.708571,34717.8,2,autoweka,openml.org/t/189354,,,aws.docker,,,0.708571,4.0729e+08,stable,airlines,2019-04-18T22:27:10,2.6,binary,0.708571,0.708571,0.708571,1.27951
0.63497,0.680556,34991.1,4,autoweka,openml.org/t/189354,,,aws.docker,,,0.680556,4.0729e+08,stable,airlines,2019-04-18T22:31:47,2.6,binary,0.680556,0.680556,0.680556,1.13618
0.657965,0.704704,35226.1,0,autoweka,openml.org/t/189354,,,aws.docker,,,0.704704,4.0729e+08,stable,airlines,2019-04-18T22:35:14,2.6,binary,0.704704,0.704704,0.704704,1.28476
0.661366,,26616.2,9,autoweka,openml.org/t/7593,,2.78411,aws.docker,,,2.78411,4.0729e+08,stable,covertype,2019-04-18T20:14:55,2.6,multiclass,-2.78411,2.78411,-2.78411,-1.51286
0.645376,,26668.9,5,autoweka,openml.org/t/7593,,7.09648,aws.docker,,,7.09648,4.0729e+08,stable,covertype,2019-04-18T20:15:43,2.6,multiclass,-7.09648,7.09648,-7.09648,-5.64809
0.642794,,27614.9,7,autoweka,openml.org/t/7593,,7.14416,aws.docker,,,7.14416,4.0729e+08,stable,covertype,2019-04-18T20:31:33,2.6,multiclass,-7.14416,7.14416,-7.14416,-5.68769
0.679524,,27745.6,4,autoweka,openml.org/t/7593,,1.33809,aws.docker,,,1.33809,4.0729e+08,stable,covertype,2019-04-18T20:33:21,2.6,multiclass,-1.33809,1.33809,-1.33809,-0.127301
0.644963,,27890.7,6,autoweka,openml.org/t/7593,,7.14809,aws.docker,,,7.14809,4.0729e+08,stable,covertype,2019-04-18T20:35:50,2.6,multiclass,-7.14809,7.14809,-7.14809,-5.69364
0.644946,,27883.9,8,autoweka,openml.org/t/7593,,7.09967,aws.docker,,,7.09967,4.0729e+08,stable,covertype,2019-04-18T20:36:07,2.6,multiclass,-7.09967,7.09967,-7.09967,-5.64519
0.668233,,28953.1,2,autoweka,openml.org/t/7593,,1.56673,aws.docker,,,1.56673,4.0729e+08,stable,covertype,2019-04-18T20:53:19,2.6,multiclass,-1.56673,1.56673,-1.56673,-0.34639
0.663884,,29145.6,1,autoweka,openml.org/t/7593,,1.57431,aws.docker,,,1.57431,4.0729e+08,stable,covertype,2019-04-18T20:56:29,2.6,multiclass,-1.57431,1.57431,-1.57431,-0.353835
0.662972,,29499.3,0,autoweka,openml.org/t/7593,,1.56113,aws.docker,,,1.56113,4.0729e+08,stable,covertype,2019-04-18T21:02:09,2.6,multiclass,-1.56113,1.56113,-1.56113,-0.34137
0.662674,,29565.8,3,autoweka,openml.org/t/7593,,1.63621,aws.docker,,,1.63621,4.0729e+08,stable,covertype,2019-04-18T21:03:38,2.6,multiclass,-1.63621,1.63621,-1.63621,-0.412416
0.883875,,32143.4,5,autoweka,openml.org/t/189355,,2.15995,aws.docker,,,2.15995,4.0729e+08,stable,dionis,2019-04-18T21:48:47,2.6,multiclass,-2.15995,2.15995,-2.15995,0.765468
0.864653,,32458.5,0,autoweka,openml.org/t/189355,,2.75999,aws.docker,,,2.75999,4.0729e+08,stable,dionis,2019-04-18T21:53:39,2.6,multiclass,-2.75999,2.75999,-2.75999,0.635369
0.861986,,34107.9,3,autoweka,openml.org/t/189355,,2.8202,aws.docker,,,2.8202,4.0729e+08,stable,dionis,2019-04-18T22:21:38,2.6,multiclass,-2.8202,2.8202,-2.8202,0.629401
0.862995,,34314.7,2,autoweka,openml.org/t/189355,,2.84081,aws.docker,,,2.84081,4.0729e+08,stable,dionis,2019-04-18T22:24:35,2.6,multiclass,-2.84081,2.84081,-2.84081,0.62687
0.598155,,34227,8,autoweka,openml.org/t/189355,,2.39914,aws.docker,,,2.39914,4.0729e+08,stable,dionis,2019-04-18T22:24:36,2.6,multiclass,-2.39914,2.39914,-2.39914,0.710608
0.802734,,34370.5,6,autoweka,openml.org/t/189355,,2.44848,aws.docker,,,2.44848,4.0729e+08,stable,dionis,2019-04-18T22:26:03,2.6,multiclass,-2.44848,2.44848,-2.44848,0.699525
0.863043,,35099.5,7,autoweka,openml.org/t/189355,,2.83656,aws.docker,,,2.83656,4.0729e+08,stable,dionis,2019-04-18T22:38:20,2.6,multiclass,-2.83656,2.83656,-2.83656,0.626194
0.863692,,35575.2,4,autoweka,openml.org/t/189355,,2.80376,aws.docker,,,2.80376,4.0729e+08,stable,dionis,2019-04-18T22:46:10,2.6,multiclass,-2.80376,2.80376,-2.80376,0.631881
0.862371,,35844.8,1,autoweka,openml.org/t/189355,,2.85195,aws.docker,,,2.85195,4.0729e+08,stable,dionis,2019-04-18T22:50:04,2.6,multiclass,-2.85195,2.85195,-2.85195,0.622389
0.0502667,,31744.4,9,autoweka,openml.org/t/189355,,4.90577,aws.docker,,{'_attempt': 2},4.90577,2.54119e+09,stable,dionis,2019-04-26T06:38:02,2.6,multiclass,-4.90577,4.90577,-4.90577,0.196579
